genres,avg_rating
Fantasy|Mystery,2.8333333333333335
Action|Comedy|Fantasy|Horror|Thriller,2.8300970873786406
Children|Comedy|Western,2.8279489105935385
Adventure|Horror|Mystery,2.823529411764706
Action|Adventure|Fantasy|War,2.8233532934131738
Horror|IMAX,2.8214285714285716
Adventure|Horror|Thriller,2.8186274509803924
Animation|Comedy|Musical|Romance,2.8181818181818183
Action|Adventure|Comedy|Sci-Fi|IMAX,2.8160919540229883
Comedy|Drama|Horror|Sci-Fi,2.8142857142857145
Action|Children|Comedy|Fantasy|Sci-Fi,2.813371036154312
Action|Children|Comedy|Romance,2.8095238095238093
Animation|Children|Fantasy|War,2.8075582953631733
Horror|Thriller|Western,2.807017543859649
Adventure|Children|Fantasy|Sci-Fi|Thriller,2.8038461538461537
Action|Sci-Fi|War,2.8017526455026456
Drama|Horror|Mystery|Thriller|War,2.8
Animation|Comedy|Drama|Romance,2.8
Drama|Sci-Fi|Thriller|IMAX,2.799557522123894
Drama|Fantasy|Romance|Thriller,2.796981292517007
Fantasy|Horror,2.796833773087071
Action|Adventure|Comedy|Crime|Thriller,2.792054928886709
Action|Drama|Horror|Mystery,2.7916666666666665
Adventure|Romance,2.7904815544916923
Comedy|Drama|Fantasy|Sci-Fi,2.7887700534759357
Adventure|Comedy|Sci-Fi|Thriller|War,2.7857142857142856
Action|Crime|Sci-Fi,2.7836477320898685
Drama|Fantasy|Horror|Sci-Fi|Thriller,2.779816513761468
Action|Comedy|Horror|Sci-Fi|Thriller|Western,2.7777777777777777
Adventure|Fantasy|Romance|Sci-Fi|Thriller,2.77196127644317
Action|Adventure|Crime|Drama|Romance|Thriller,2.771078875793291
Comedy|Musical|Sci-Fi,2.769388954171563
Fantasy|Mystery|Sci-Fi|War,2.764705882352941
Action|Adventure|Animation|Children|Fantasy,2.7594142259414225
Action|Fantasy|Horror|Sci-Fi|Thriller,2.7587064676616917
Comedy|Crime|Fantasy,2.7576923076923077
Action|Comedy|Romance|Thriller,2.7570377479206654
Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,2.7535211267605635
Animation|Children|Comedy|Musical|Western,2.7526501766784452
Animation|Fantasy|Musical,2.75
Adventure|Children|Comedy|IMAX,2.75
Adventure|Fantasy|Horror,2.75
Drama|Fantasy|Horror|Mystery|Romance,2.75
Drama|Horror|Musical,2.7410714285714284
Comedy|Romance|Sci-Fi,2.7371867881548977
Comedy|Drama|Sci-Fi|Thriller,2.730352303523035
Adventure|Drama|Horror|Mystery|Thriller,2.7282958199356915
Children|Comedy|Romance|Sci-Fi,2.727672955974843
Action|Adventure|Crime,2.7261904761904763
Action|War,2.721757322175732
Action|Comedy|Crime|Western,2.7208029197080292
Adventure|Animation|Children|Comedy|Fantasy|War,2.716386554621849
Action|Animation|Children|Fantasy,2.714788732394366
Action|Comedy|Thriller|Western,2.7142857142857144
Action|Adventure|Crime|Drama|Mystery|Thriller,2.7142857142857144
Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,2.7134213976000807
Comedy|Fantasy|Musical,2.706390780513358
Adventure|Comedy|Mystery,2.7027649769585254
Adventure|Children|Comedy|Fantasy|Sci-Fi,2.702725620835857
Children|Fantasy|Romance,2.7
Drama|Horror|Mystery|Sci-Fi|Thriller,2.699096880131363
Comedy|Horror|Romance,2.6963709677419354
Horror|Thriller|IMAX,2.694300518134715
Adventure|Drama|Fantasy|Romance|IMAX,2.6838709677419357
Action|Adventure|Sci-Fi|Western,2.682926829268293
Action|Adventure|Children|Comedy|Crime,2.674757281553398
Fantasy|Romance|Thriller|IMAX,2.670814479638009
Comedy|Fantasy|Thriller,2.669074371321562
Comedy|Crime|Film-Noir|Mystery|Romance|Thriller,2.6666666666666665
Crime|Drama|Horror|Musical,2.6666666666666665
Adventure|Romance|Sci-Fi,2.6666666666666665
Comedy|Horror|Romance|Sci-Fi,2.6666666666666665
Adventure|Comedy|Mystery|Romance,2.661530815109344
Children|Comedy|Fantasy|Romance,2.658315565031983
Action|Crime|Western,2.6530612244897958
Adventure|Children|Comedy|Fantasy|Romance,2.6467836257309942
Comedy|Horror|Romance|Thriller,2.646033929390188
Adventure|Sci-Fi|Thriller,2.6445593525179856
Action|Fantasy|Horror|Mystery|Thriller,2.636074116965837
Action|Comedy|Drama|Musical|Romance,2.625
Horror|Romance|Sci-Fi,2.6204819277108435
Action|Crime|Thriller|War,2.6074380165289255
Adventure|Animation|Children|Fantasy|Musical|Romance,2.606964553170245
Action|Adventure|Mystery|Sci-Fi,2.6047444036084197
Action|Drama|Mystery|Thriller|War,2.6041666666666665
Crime|Documentary|Mystery,2.6
Action|Adventure|Fantasy|Mystery|Sci-Fi,2.6
Action|Children|Comedy|Mystery,2.6
Adventure|Comedy|Drama|Fantasy,2.597826086956522
Action|Comedy|Horror|Sci-Fi,2.5856183547845553
Comedy|Musical|Romance|War,2.5833333333333335
Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,2.5826330532212887
Adventure|Comedy|Crime|Mystery,2.5782997762863533
Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,2.5714285714285716
Drama|Fantasy|Horror|Romance|Thriller,2.565638766519824
Action|Fantasy|Sci-Fi|IMAX,2.565
Adventure|Crime|Drama|Romance|War,2.5625
Comedy|Drama|Mystery|Romance|Thriller,2.5555555555555554
Action|Adventure|Children|Comedy,2.5505704594511256
Adventure|Drama|Romance|Sci-Fi|Thriller,2.5437062937062938
Action|Comedy|Horror|Musical,2.5416666666666665
Adventure|Animation|Children|Comedy|Romance,2.5357142857142856
IMAX,2.533333333333333
Action|Fantasy|Thriller,2.530940594059406
Children,2.528717294192725
Action|Children|Fantasy,2.524420677361854
Adventure|Romance|Thriller,2.5136802575107295
Action|Adventure|Crime|Drama,2.509441384736428
Adventure|Documentary|IMAX,2.504
Adventure|Crime,2.5
Drama|Fantasy|Mystery|Romance|Sci-Fi,2.5
Action|Adventure|Crime|Drama|Romance,2.5
Action|Comedy|Drama|Horror|Romance,2.5
Animation|Children|Fantasy|Romance,2.5
Action|Crime|Mystery|Romance|Sci-Fi|Thriller,2.5
Comedy|Fantasy|Horror|Sci-Fi|Thriller,2.5
Adventure|Drama|Fantasy|Musical|Romance,2.5
Animation|Children|Comedy|Fantasy|Sci-Fi,2.5
Children|Mystery|Sci-Fi,2.5
Animation|Documentary|War,2.5
Action|Adventure|Sci-Fi|War,2.5
Comedy|Mystery|Romance|Thriller,2.5
Children|Comedy|Drama|Musical|Romance,2.4869565217391303
Action|Adventure|Horror,2.479357798165138
Adventure|Mystery,2.466666666666667
Action|Horror|Mystery|Sci-Fi,2.4596774193548385
Fantasy|Horror|Sci-Fi,2.4545454545454546
Action|Crime|Sci-Fi|Thriller,2.4374136229022705
Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2.432584269662921
Action|Fantasy|Sci-Fi|Thriller,2.4325290437890974
Crime|Horror|Mystery|Sci-Fi,2.4310344827586206
Action|Comedy|Fantasy|Thriller,2.427107061503417
Drama|Film-Noir|Musical,2.4166666666666665
Action|Adventure|Thriller|War,2.3906334596643206
Action|Fantasy,2.385054617676266
Adventure|Children|Comedy|Fantasy|Mystery,2.381543321299639
Horror|War,2.380952380952381
Action|Adventure|Animation|Fantasy|Horror,2.375
Adventure|Children|Fantasy|Sci-Fi,2.3647540983606556
Action|Fantasy|Sci-Fi|Thriller|War,2.3461538461538463
Crime|Thriller|Western,2.34375
Adventure|Musical,2.3421052631578947
Action|Fantasy|Mystery|Sci-Fi|Thriller,2.3333333333333335
Action|Drama|Musical,2.3333333333333335
Action|Drama|Mystery|Sci-Fi,2.310344827586207
Adventure|Horror,2.3076923076923075
Children|Comedy|Sci-Fi,2.29957805907173
Action|Comedy|Sci-Fi|Western,2.292716071752129
Adventure|Drama|Horror,2.2857142857142856
Action|Children|Romance,2.2840472267984624
Children|Musical|Mystery,2.28125
Crime|Horror|Sci-Fi,2.2719298245614037
Action|Adventure|Drama|Fantasy|Horror|Romance|Sci-Fi,2.25
Action|Adventure|Crime|War,2.25
Animation|Horror|Sci-Fi,2.25
Children|Horror|Sci-Fi,2.25
Action|Film-Noir|Sci-Fi|Thriller,2.25
Crime|Mystery|Sci-Fi|Thriller,2.2303030303030305
Action|Adventure|Children|Comedy|Mystery,2.2164591977869987
Action|Adventure|Fantasy|Thriller,2.214962216624685
Drama|Sci-Fi|Western,2.1875
Adventure|Animation|Children|IMAX,2.17
Action|Comedy|Crime|Drama|War,2.1666666666666665
Action|Horror|Mystery|Thriller,2.164009111617312
Action|Adventure|Children|Drama,2.1553081726853107
Action|Drama|Horror|Sci-Fi,2.1538461538461537
Action|Comedy|Drama|Horror,2.1384976525821595
Comedy|Musical|Mystery|Thriller,2.125
Adventure|Comedy|Fantasy|Horror,2.1025641025641026
Comedy|Crime|Horror|Mystery|Thriller,2.0916030534351147
Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,2.091531974701335
Action|Comedy|Horror|Romance,2.076923076923077
Adventure|Animation|Children|Fantasy|Sci-Fi,2.058186738836265
Children|Fantasy|Sci-Fi,2.0204918032786887
Action|Children|Comedy,2.0129443585780527
Crime|Horror|Romance,2.0
Crime|Mystery|Romance,2.0
Adventure|Crime|Drama|Fantasy|Mystery|Thriller,2.0
Adventure|Children|Drama|Western,2.0
Adventure|Documentary|Drama|War,2.0
Action|Adventure|Horror|Sci-Fi|Thriller|War,2.0
Animation|Crime|Drama,2.0
Mystery|Thriller|War,2.0
Action|Horror|Sci-Fi|Western,2.0
Action|Crime|Fantasy,1.9489376285126798
Action|Children,1.9417565485362096
Action|Horror|Sci-Fi|War,1.9172297297297298
Adventure|Drama|Horror|Sci-Fi|Thriller,1.8780487804878048
Adventure|Animation|Drama|Fantasy|Musical|Romance,1.875
Action|Adventure|Horror|Sci-Fi|Thriller,1.8333333333333333
Action|Adventure|Children|Comedy|Sci-Fi,1.8170731707317074
Children|Comedy|Crime,1.7591463414634145
Action|Drama|Mystery|Romance|Sci-Fi,1.75
Action|Adventure|Crime|Romance|Western,1.75
Action|Children|Fantasy|Musical,1.75
Action|Adventure|Children,1.710140093395597
Action|Comedy|Horror|Sci-Fi|Thriller,1.7
Comedy|Film-Noir|Thriller,1.6805555555555556
Action|Adventure|Fantasy|Sci-Fi|Thriller,1.68
Documentary|Horror,1.676981919332406
Action|Musical|Sci-Fi,1.6666666666666667
Sci-Fi|Thriller|Western,1.6666666666666667
Comedy|Fantasy|Horror|Sci-Fi,1.6666666666666667
Animation|Children|Comedy|Musical|Sci-Fi,1.6666666666666667
Adventure|Crime|Drama|Romance,1.5151515151515151
Animation|Comedy|Horror,1.5
Action|Animation|Children|Comedy|Fantasy,1.5
Action|Horror|Sci-Fi|War|Western,1.5
Adventure|Crime|Horror,1.25
Adventure|Animation|Children|Fantasy|Musical|Sci-Fi,1.1666666666666667
Animation|Comedy|Sci-Fi|War,1.0
Sci-Fi|Western,1.0
Action|Comedy|Crime|Romance|Thriller,1.0
Adventure|Children|Comedy|Fantasy|Horror,1.0
Sci-Fi|Thriller|War,0.75
Adventure|Horror|Sci-Fi|Thriller,0.5
Action|Children|Comedy|Fantasy,0.5
Documentary|Romance|War,0.5
